objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
438754,True,2004.442,2004,True,https://images.metmuseum.org/CRDImages/ep/original/DP142735.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP142735.jpg,['https://images.metmuseum.org/CRDImages/ep/original/Duccio IR.jpg'],"[{'constituentID': 161849, 'role': 'Artist', 'name': 'Duccio di Buoninsegna', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500029165', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q15792', 'gender': ''}]",European Paintings,Painting,Madonna and Child,,,,,,Artist,,Duccio di Buoninsegna,"Italian, active by 1278–died 1318 Siena",,Duccio di Buoninsegna,Italian,1278,1318,,https://www.wikidata.org/wiki/Q15792,http://vocab.getty.edu/page/ulan/500029165,ca. 1290–1300,1290,1300,Tempera and gold on wood,"Overall, with engaged frame, 11 x 8 1/4 in. (27.9 x 21 cm); painted surface 9 3/8 x 6 1/2 in. (23.8 x 16.5 cm)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27.9401, 'Width': 20.955}}]","Purchase, Rogers Fund, Walter and Leonore Annenberg and The Annenberg Foundation Gift, Lila Acheson Wallace Gift, Annette de la Renta Gift, Harris Brisbane Dick, Fletcher, Louis V. Bell, and Dodge Funds, Joseph Pulitzer Bequest, several members of The Chairman's Council Gifts, Elaine L. Rosenberg and Stephenson Family Foundation Gifts, 2003 Benefit Fund, and other gifts and funds from various donors, 2004",,,,,,,,,,,,Paintings,,,2023-11-21T04:57:17.933Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438754,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q6728394,True,635
438761,False,2005.103,2005,True,https://images.metmuseum.org/CRDImages/ep/original/DP262812.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP262812.jpg,"['https://images.metmuseum.org/CRDImages/ep/original/GermanCat61_IRR.jpg', 'https://images.metmuseum.org/CRDImages/ep/original/GermanCat61_Xray.jpg']","[{'constituentID': 130046, 'role': 'Artist', 'name': 'South German (Bavarian?) Painter', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500125284', 'constituentWikidata_URL': '', 'gender': ''}]",European Paintings,Painting,The Annunciation,,,,,,Artist,,South German (Bavarian?) Painter,1440–50,,South German (Bavarian?) Painter,German,,,,,http://vocab.getty.edu/page/ulan/500125284,1440–50,1440,1450,Oil and gold on linden,6 5/16 x 4 1/8 in. (16 x 10.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 16.0338, 'Width': 10.4775}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.3, 'Height': 19.7, 'Width': 14.3}}]","Gift of Julie and Lawrence Salander, in honor of Keith Christiansen, 2005",,,,,,,,,,,,Paintings,,,2023-11-21T04:57:17.933Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438761,"[{'term': 'Annunciation', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300412102', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q154326'}, {'term': 'Bedrooms', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300004364', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193837'}, {'term': 'Virgin Mary', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000032', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q345'}, {'term': 'Archangel Gabriel', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000493', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q81989'}]",https://www.wikidata.org/wiki/Q19911483,False,635
438776,False,2007.330,2007,True,https://images.metmuseum.org/CRDImages/ep/original/DP153642.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP153642.jpg,['https://images.metmuseum.org/CRDImages/ep/original/DP153643.jpg'],"[{'constituentID': 161749, 'role': 'Artist', 'name': 'Ludovico Carracci', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500009619', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q380553', 'gender': ''}]",European Paintings,Painting,Madonna and Child with Saints,,,,,,Artist,,Ludovico Carracci,"Italian, Bologna 1555–1619 Bologna",,"Carracci, Ludovico",Italian,1555,1619,,https://www.wikidata.org/wiki/Q380553,http://vocab.getty.edu/page/ulan/500009619,1607,1607,1607,Oil on copper,11 3/4 x 9 7/8 in. (29.8 x 25.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 29.8451, 'Width': 25.0826}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Height': 48.8951, 'Width': 43.8151}}]","Gift of Mr. and Mrs. Mark Fisch, 2007",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438776,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}, {'term': 'Saints', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300150555', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43115'}, {'term': 'Saint Catherine', 'AAT_URL': None, 'Wikidata_URL': None}, {'term': 'Saint Peter', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33923'}, {'term': 'Saint Andrew', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001059', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q43399'}]",https://www.wikidata.org/wiki/Q19905238,True,620
438780,False,2005.231,2005,True,https://images.metmuseum.org/CRDImages/ep/original/DP120355.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP120355.jpg,[],"[{'constituentID': 162120, 'role': 'Artist', 'name': 'Anton Raphael Mengs', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500009824', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q76718', 'gender': ''}]",European Paintings,"Painting, drawing",Pleasure,,,,,,Artist,,Anton Raphael Mengs,"German, Ústi nad Labem (Aussig) 1728–1779 Rome",,"Mengs, Anton Raphael",German,1728,1779,,https://www.wikidata.org/wiki/Q76718,http://vocab.getty.edu/page/ulan/500009824,ca. 1754,1749,1759,"Pastel on paper, laid down on canvas","Oval, 24 3/8 x 19 1/4 in. (61.9 x 48.9 cm)","[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Height': 61.9126, 'Width': 48.8951}}]","Victor Wilbour Memorial, The Alfred N. Punnett Endowment, and Marquand Funds, 2005",,,,,,,,,,,,Pastels & Oil Sketches on Paper,,,2023-10-14T04:55:15.507Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438780,"[{'term': 'Boys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247598', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3010'}, {'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]",https://www.wikidata.org/wiki/Q19912311,True,
438783,False,2005.476.1,2005,False,,,[],"[{'constituentID': 124557, 'role': 'Artist', 'name': 'Bruno Marzi', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500343277', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q21853947', 'gender': ''}]",European Paintings,Painting,Madonna and Child (after Duccio),,,,,,Artist,,Bruno Marzi,"Italian, 1908–1981",,"Marzi, Bruno",Italian,1908,1981,,https://www.wikidata.org/wiki/Q21853947,http://vocab.getty.edu/page/ulan/500343277,,1928,1954,Tempera and gold on wood,15 7/8 x 11 3/8 in. (40.3 x 28.9 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Height': 40.3226, 'Width': 28.8926}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Height': 49.5301, 'Width': 31.7501}}]","Gift of Lawrence and Julie Salander, 2005",,,,,,,,,,,,Paintings,,,2023-04-18T17:52:36.163Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438783,"[{'term': 'Madonna and Child', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000052', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q9309699'}]",https://www.wikidata.org/wiki/Q19913594,False,
438813,False,2009.252,2009,True,https://images.metmuseum.org/CRDImages/ep/original/DP220449.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP220449.jpg,[],"[{'constituentID': 161748, 'role': 'Artist', 'name': 'Annibale Carracci', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115350', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q7824', 'gender': ''}]",European Paintings,Painting,Saint John the Baptist Bearing Witness,,,,,,Artist,,Annibale Carracci,"Italian, Bologna 1560–1609 Rome",,"Carracci, Annibale",Italian,1560,1609,,https://www.wikidata.org/wiki/Q7824,http://vocab.getty.edu/page/ulan/500115350,ca. 1600,1595,1605,Oil on copper,21 3/8 x 17 1/8 in. (54.3 x 43.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 54.29261, 'Width': 43.497585}}]","Gift of Fabrizio Moretti and Adam Williams, in honor of Everett Fahy, 2009",,,,,,,,,,,,Paintings,,,2023-11-20T12:17:35.617Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438813,"[{'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}, {'term': 'Saint John the Baptist', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901001056', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40662'}, {'term': 'Jesus', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901000087', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q302'}]",https://www.wikidata.org/wiki/Q19911572,True,620
438814,True,03.30,1903,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14344-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14344-001.jpg,[],"[{'constituentID': 161823, 'role': 'Artist', 'name': 'Eugène Delacroix', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115509', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q33477', 'gender': ''}]",European Paintings,Painting,The Abduction of Rebecca,,,,,,Artist,,Eugène Delacroix,"French, Charenton-Saint-Maurice 1798–1863 Paris",,"Delacroix, Eugène",French,1798,1863,,https://www.wikidata.org/wiki/Q33477,http://vocab.getty.edu/page/ulan/500115509,1846,1846,1846,Oil on canvas,39 1/2 x 32 1/4 in. (100.3 x 81.9 cm),"[{'elementName': 'Rabbet', 'elementDescription': None, 'elementMeasurements': {'Height': 100.647705, 'Width': 82.232666}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 13.970028, 'Height': 139.70029, 'Width': 121.28524}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 100.3302, 'Width': 81.91516}}]","Catharine Lorillard Wolfe Collection, Wolfe Fund, 1903",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438814,"[{'term': 'Battles', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300185692', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q178561'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Horses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250148', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q726'}]",https://www.wikidata.org/wiki/Q19911594,True,801
438815,True,07.122,1907,True,https://images.metmuseum.org/CRDImages/ep/original/DT49.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT49.jpg,[],"[{'constituentID': 162302, 'role': 'Artist', 'name': 'Auguste Renoir', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115467', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q39931', 'gender': ''}]",European Paintings,Painting,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",,,,,,Artist,,Auguste Renoir,"French, Limoges 1841–1919 Cagnes-sur-Mer",,"Renoir, Auguste",French,1841,1919,,https://www.wikidata.org/wiki/Q39931,http://vocab.getty.edu/page/ulan/500115467,1878,1878,1878,Oil on canvas,60 1/2 x 74 7/8 in. (153.7 x 190.2 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.700026, 'Height': 203.20041, 'Width': 237.49048}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 190.18288, 'Width': 153.6703}}]","Catharine Lorillard Wolfe Collection, Wolfe Fund, 1907",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438815,"[{'term': 'Interiors', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300391239', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2998430'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Boys', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247598', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3010'}, {'term': 'Girls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247581', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3031'}]",https://www.wikidata.org/wiki/Q686105,True,824
438816,True,11.4,1911,True,https://images.metmuseum.org/CRDImages/ep/original/DP247630.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP247630.jpg,['https://images.metmuseum.org/CRDImages/ep/original/LC-11_4-fig11.jpg'],"[{'constituentID': 162349, 'role': 'Artist', 'name': 'Théodore Rousseau', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500019946', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q310025', 'gender': ''}]",European Paintings,Painting,The Forest in Winter at Sunset,,,,,,Artist,,Théodore Rousseau,"French, Paris 1812–1867 Barbizon",,"Rousseau, Théodore",French,1812,1867,,https://www.wikidata.org/wiki/Q310025,http://vocab.getty.edu/page/ulan/500019946,ca. 1846–67,1846,1867,Oil on canvas,64 x 102 3/8 in. (162.6 x 260 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 20.32004, 'Height': 212.09042, 'Width': 308.61063}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 162.56032, 'Width': 260.03302}}]","Gift of P. A. B. Widener, 1911",,,,,,,,,,,,Paintings,,,2023-10-11T04:55:15.657Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438816,"[{'term': 'Forests', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300387598', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q4421'}, {'term': 'Winter', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300133101', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1311'}, {'term': 'Evening', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300343633', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7725'}]",https://www.wikidata.org/wiki/Q19912312,True,802
438817,True,1987.47.1,1987,True,https://images.metmuseum.org/CRDImages/ep/original/DP-20101-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20101-001.jpg,[],"[{'constituentID': 161821, 'role': 'Artist', 'name': 'Edgar Degas', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500115194', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q46373', 'gender': ''}]",European Paintings,Painting,The Dance Class,,,,,,Artist,,Edgar Degas,"French, Paris 1834–1917 Paris",,"Degas, Edgar",French,1834,1917,,https://www.wikidata.org/wiki/Q46373,http://vocab.getty.edu/page/ulan/500115194,1874,1874,1874,Oil on canvas,32 7/8 x 30 3/8 in. (83.5 x 77.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 83.5027, 'Width': 77.1527}}]","Bequest of Mrs. Harry Payne Bingham, 1986",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438817,"[{'term': 'Girls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247581', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3031'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Students', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025909', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q48282'}, {'term': 'Dancers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025653', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q5716684'}, {'term': 'Ballet', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300054145', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q41425'}]",https://www.wikidata.org/wiki/Q18758802,True,815
438818,True,29.100.23,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP151185.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP151185.jpg,[],"[{'constituentID': 162005, 'role': 'Artist', 'name': 'Jean Auguste Dominique Ingres', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500028037', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q23380', 'gender': ''}]",European Paintings,Painting,Joseph-Antoine Moltedo (born 1775),,,,,,Artist,,Jean Auguste Dominique Ingres,"French, Montauban 1780–1867 Paris",,"Ingres, Jean Auguste Dominique",French,1780,1867,,https://www.wikidata.org/wiki/Q23380,http://vocab.getty.edu/page/ulan/500028037,ca. 1810,1805,1815,Oil on canvas,29 5/8 x 22 7/8 in. (75.2 x 58.1 cm),,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-09-16T04:54:53.55Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438818,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q12142540,False,801
438819,False,29.100.54,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DT862.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT862.jpg,[],"[{'constituentID': 162094, 'role': 'Artist', 'name': 'Edouard Manet', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010363', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q40599', 'gender': ''}]",European Paintings,Painting,Young Man in the Costume of a Majo,,,,,,Artist,,Edouard Manet,"French, Paris 1832–1883 Paris",,"Manet, Edouard",French,1832,1883,,https://www.wikidata.org/wiki/Q40599,http://vocab.getty.edu/page/ulan/500010363,1863,1863,1863,Oil on canvas,74 x 49 1/8 in. (188 x 124.8 cm),,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-10-31T04:54:53.58Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438819,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q113262,True,810
438820,True,40.175,1940,True,https://images.metmuseum.org/CRDImages/ep/original/DT1967.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1967.jpg,[],"[{'constituentID': 161790, 'role': 'Artist', 'name': 'Gustave Courbet', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500010927', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q34618', 'gender': ''}]",European Paintings,Painting,Young Ladies of the Village,,,,,,Artist,,Gustave Courbet,"French, Ornans 1819–1877 La Tour-de-Peilz",,"Courbet, Gustave",French,1819,1877,,https://www.wikidata.org/wiki/Q34618,http://vocab.getty.edu/page/ulan/500010927,1851–52,1851,1852,Oil on canvas,76 3/4 x 102 3/4 in. (194.9 x 261 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 15.24, 'Height': 233.0455, 'Width': 296.5456}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 194.9454, 'Width': 260.9855}}]","Gift of Harry Payne Bingham, 1940",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/438820,"[{'term': 'Girls', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300247581', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3031'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Cows', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250120', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q830'}, {'term': 'Dogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300265714', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q144'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}, {'term': 'Parasols', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300046218', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1762975'}, {'term': 'Baskets', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300194498', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q201097'}]",https://www.wikidata.org/wiki/Q19911495,True,812
